Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,org.gudy.azureus2.plugins.ui.tables.TableRowMouseEvent,1,1,0,8,0,0,0,17,1,0,0,NO
Public Class,org.gudy.azureus2.plugins.ui.UIException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.ui.UIRuntimeException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.update.UpdateException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Abstract Class,org.gudy.azureus2.plugins.utils.LocationProvider,0,0,9,0,9,0,9,49,1,0,6,NO
Public Class,org.gudy.azureus2.plugins.utils.resourcedownloader.ResourceDownloaderAdapter,2,18,5,0,5,0,5,35,1,0,5,NO
Public Class,org.gudy.azureus2.plugins.utils.resourcedownloader.ResourceDownloaderCancelledException,1,0,1,0,5,0,1,10,3,0,1,NO
Public Class,org.gudy.azureus2.plugins.utils.resourcedownloader.ResourceDownloaderException,1,1,4,0,4,0,4,31,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.utils.resourceuploader.ResourceUploaderException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.utils.search.SearchException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.utils.StaticUtilities,14,0,0,1,6,0,6,82,1,91,11,NO
Public Class,org.gudy.azureus2.plugins.utils.subscriptions.SubscriptionException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.utils.xml.simpleparser.SimpleXMLParserDocumentException,0,0,2,0,2,0,2,16,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.clientid.ClientIDManagerImpl,12,0,6,10,7,1,6,468,1,81,36,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.config.ConfigParameterImpl,2,0,4,2,4,0,4,38,1,25,7,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.config.PluginConfigSourceImpl,5,0,12,8,12,2,10,95,1,75,20,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ddb.DDBaseContactImpl,10,0,15,2,15,0,13,164,1,46,16,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ddb.DDBaseHelpers,3,0,0,0,3,0,0,81,1,0,16,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ddb.DDBaseImpl,35,0,35,6,39,0,30,960,1,93,90,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ddb.DDBaseKeyImpl,3,0,7,4,7,0,4,58,1,71,9,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ddb.DDBaseTTTorrent,32,0,10,6,10,0,4,338,1,85,50,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ddb.DDBaseValueImpl,5,0,7,5,7,0,4,66,1,64,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.deprecate.PluginDeprecation,16,0,0,0,3,1,2,105,1,60,13,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.deprecate.PluginDeprecationException,0,0,4,0,4,0,4,6,2,0,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.dht.mainline.MainlineDHTManagerImpl,4,0,3,1,3,0,3,19,1,0,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.disk.DiskManagerChannelImpl,21,0,20,19,23,0,21,680,1,90,51,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.disk.DiskManagerFileInfoImpl,12,0,26,2,26,0,26,152,1,50,34,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.disk.DiskManagerImpl,11,0,4,1,4,0,4,168,1,0,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.disk.DiskManagerRandomReadController,26,0,4,7,5,4,1,540,1,80,63,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadAnnounceResultImpl,5,0,12,2,12,0,12,95,1,45,22,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl,19,0,19,11,19,1,18,251,1,85,24,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadActivationNotifier,4,0,3,0,6,0,3,12,2,0,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadAttributeNotifier,4,0,4,2,7,0,4,16,2,25,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadCompletionNotifier,3,0,3,0,6,0,3,11,2,0,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadNotifier,3,0,4,0,7,0,4,18,2,0,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadPeerNotifier,4,0,4,0,7,0,4,18,2,0,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadPropertyNotifier,4,0,3,0,6,0,3,11,2,0,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadTrackerNotifier,5,0,5,1,8,0,5,20,2,60,9,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadEventNotifierImpl.DownloadWillBeRemovedNotifier,4,0,3,0,6,0,3,12,2,0,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadImpl,66,0,149,24,154,3,139,1775,2,95,325,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadManagerImpl,48,0,60,16,66,4,52,1107,1,92,183,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadManagerStatsImpl,5,0,16,2,16,0,15,88,1,46,16,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadScrapeResultImpl,4,0,12,2,12,0,9,89,1,50,21,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadStatsImpl,5,0,36,2,36,0,35,236,1,48,48,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.download.DownloadStubImpl,17,0,21,12,21,1,17,357,1,78,57,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.FailedPlugin,3,0,4,3,4,0,4,25,1,41,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.installer.FilePluginInstallerImpl,12,0,8,6,16,0,7,235,2,77,43,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.installer.InstallablePluginImpl,9,2,8,1,8,0,7,101,1,14,12,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.installer.PluginInstallerImpl,33,0,20,3,21,1,15,718,1,89,71,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.installer.StandardPluginImpl,8,0,7,2,15,0,6,61,2,50,11,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ipc.IPCInterfaceImpl,4,0,9,3,9,0,6,204,1,66,45,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ipfilter.IPBannedImpl,1,0,4,1,4,0,3,26,1,0,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ipfilter.IPBlockedImpl,4,0,5,2,5,0,4,34,1,30,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ipfilter.IPFilterImpl,13,0,24,1,24,0,24,179,1,4,32,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ipfilter.IPRangeImpl,2,0,17,2,17,0,15,130,1,55,24,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.launch.PluginLauncherImpl,12,0,0,0,8,3,5,303,1,75,45,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.launch.PluginSingleInstanceHandler,5,0,0,0,6,0,2,179,1,66,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.logging.LoggerChannelImpl,11,0,30,6,31,4,23,307,1,83,64,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.logging.LoggerImpl,10,0,12,4,12,0,12,132,1,79,19,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessage,2,0,13,4,13,0,11,82,1,78,13,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessageConnectionDirect,26,0,16,12,17,0,13,404,1,80,42,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessageConnectionImpl,16,0,27,15,27,0,17,503,1,85,62,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessageConnectionIndirect,23,0,24,16,29,0,14,620,1,88,92,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessageDecoder,5,0,9,8,9,0,8,117,1,80,18,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessageEncoder,6,0,1,0,1,0,1,33,1,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.GenericMessageEndpointImpl,5,0,8,1,8,0,7,61,1,0,12,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.MessageAdapter,3,4,16,2,16,0,16,84,1,28,31,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.MessageManagerImpl,17,0,11,4,12,1,10,244,1,86,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.MessageStreamDecoderAdapter,5,0,9,1,9,0,9,28,1,11,11,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.messaging.MessageStreamEncoderAdapter,6,0,2,1,2,0,2,17,1,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.ConnectionImpl,11,0,10,5,10,0,10,54,1,72,11,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.ConnectionManagerImpl,34,0,6,1,7,1,6,127,1,78,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.IncomingMessageQueueImpl,5,0,7,2,7,1,5,54,1,50,9,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.OutgoingMessageQueueImpl,7,0,10,2,10,0,9,74,1,40,13,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.RawMessageAdapter,1,0,10,2,26,0,10,50,2,50,16,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.TransportCipherImpl,1,0,1,1,1,0,1,6,1,0,1,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.TransportFilterImpl,1,0,1,1,1,0,1,6,1,0,1,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.network.TransportImpl,5,0,6,2,6,0,6,30,1,66,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.peers.PeerForeignDelegate,34,0,137,17,137,0,134,863,1,95,183,YES
Public Class,org.gudy.azureus2.pluginsimpl.local.peers.PeerForeignNetworkConnection,11,0,10,5,17,0,9,294,2,82,11,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.peers.PeerImpl,21,0,69,6,74,1,66,575,2,82,97,YES
Public Class,org.gudy.azureus2.pluginsimpl.local.peers.PeerManagerImpl,35,0,36,9,38,0,32,684,1,88,61,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.peers.PeerManagerStatsImpl,2,0,13,2,13,0,12,75,1,46,13,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.peers.PeerStatsImpl,5,0,23,4,23,0,23,133,1,67,23,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginConfigImpl,16,0,129,5,132,18,114,799,1,92,217,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginCoreUtils,32,0,0,0,17,0,17,399,1,0,56,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginInitializer,43,0,40,11,59,9,24,1687,1,93,236,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginInterfaceImpl,65,0,71,19,71,0,60,708,1,93,129,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginManagerDefaultsImpl,3,0,11,1,12,0,12,82,1,87,14,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginManagerImpl,14,0,18,1,50,0,23,286,2,84,59,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.PluginStateImpl,10,0,18,5,18,0,16,142,1,75,39,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareConfigImpl,7,0,4,4,4,0,0,76,1,37,10,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareItemImpl,5,0,10,4,11,0,3,100,1,61,15,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareManagerImpl,42,0,45,11,46,2,21,758,1,93,127,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareResourceDirContentsImpl,9,0,12,5,42,0,6,367,2,61,43,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareResourceDirImpl,3,0,4,0,48,0,1,47,3,0,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareResourceFileImpl,3,0,3,0,47,0,0,43,3,0,5,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareResourceFileOrDirImpl,25,2,12,4,43,0,5,253,2,55,47,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.sharing.ShareResourceImpl,16,2,29,6,29,0,16,321,1,86,54,NO
Abstract Class,org.gudy.azureus2.pluginsimpl.local.torrent.BaseTorrentAttributeImpl,3,9,9,1,9,0,6,36,1,37,10,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAnnounceURLListImpl,7,0,8,1,8,0,5,98,1,0,19,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAnnounceURLListSetImpl,2,0,4,2,4,0,2,31,1,25,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeCategoryImpl,4,0,5,0,14,0,4,98,2,0,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeDisplayNameImpl,0,0,2,0,11,0,1,6,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeNetworksImpl,1,0,3,0,12,0,2,9,2,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributePeerSourcesImpl,1,0,3,0,12,0,2,9,2,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributePluginImpl,0,0,3,1,12,0,2,12,2,33,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeRelativeSavePathImpl,0,0,2,0,11,0,1,6,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeSharePropertiesImpl,0,0,2,0,11,0,1,6,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeTrackerClientExtImpl,0,0,2,0,11,0,1,6,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentAttributeUserCommentImpl,0,0,2,0,11,0,1,6,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentDownloaderImpl,13,0,7,6,7,1,4,117,1,59,20,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentFileImpl,0,0,3,2,3,0,2,24,1,33,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentImpl,28,0,47,4,52,0,44,382,2,78,76,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.torrent.TorrentManagerImpl,32,0,28,2,29,2,24,517,1,94,60,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerImpl,15,0,24,3,32,0,24,288,2,81,44,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerPeerImpl,1,0,9,1,9,0,8,51,1,0,9,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerTorrentImpl,15,0,38,4,38,0,38,308,1,69,59,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerTorrentRequestImpl,7,0,6,1,6,0,5,50,1,0,10,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerWCHelper,6,2,7,4,7,0,5,88,1,67,7,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerWebContextImpl,10,0,10,2,17,0,10,138,2,35,24,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerWebPageRequestImpl,5,0,17,3,17,0,13,105,1,62,18,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.tracker.TrackerWebPageResponseImpl,20,0,17,9,17,0,14,352,1,82,66,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.ui.AbstractUIInputReceiver,3,1,24,12,24,0,17,118,1,90,30,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.ui.AbstractUIMessage,1,1,11,4,11,1,9,37,1,88,14,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.components.UIComponentImpl,3,3,9,2,9,0,8,87,1,66,10,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.components.UIProgressBarImpl,0,0,3,0,12,0,3,21,2,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.components.UITextAreaImpl,4,0,8,11,17,1,6,221,2,69,27,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.components.UITextFieldImpl,0,0,3,0,12,0,3,20,2,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ActionParameterImpl,1,0,4,2,36,0,4,32,2,50,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.BooleanParameterImpl,2,0,5,1,37,0,5,34,2,40,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ColorParameter,2,0,4,3,36,0,4,29,2,50,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ColorParameterImpl,2,0,8,6,40,0,8,39,2,62,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ConfigSectionHolder,1,0,6,2,6,0,5,41,1,41,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ConfigSectionRepository,4,0,5,1,6,1,5,50,1,38,7,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.DirectoryParameterImpl,2,0,4,1,36,0,4,33,2,50,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.FileParameter,2,0,5,2,37,0,5,25,2,60,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.HyperlinkParameterImpl,1,0,3,1,36,0,3,15,3,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.InfoParameterImpl,1,0,3,0,35,0,3,26,2,0,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.IntParameterImpl,2,0,8,4,40,0,8,40,2,71,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.IntsParameter,2,0,4,3,36,0,4,32,2,50,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.LabelParameterImpl,1,1,1,0,33,0,1,13,2,0,1,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ParameterGroupImpl,1,0,7,4,39,0,7,59,2,71,10,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ParameterImpl,7,17,32,13,32,1,30,273,1,89,60,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ParameterRepository,12,0,4,1,5,1,4,72,1,60,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.ParameterTabFolderImpl,2,0,3,1,35,0,3,24,2,66,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.PasswordParameterImpl,4,0,7,2,39,0,5,78,2,57,14,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.PluginConfigUIFactoryImpl,11,0,9,2,9,0,9,72,1,0,9,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.StringListParameterImpl,2,0,7,3,39,0,7,50,2,66,7,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.StringParameterImpl,2,0,6,2,38,0,6,38,2,66,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.UIParameterImpl,2,0,2,1,34,0,2,10,2,0,2,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.config.UITextAreaImpl,4,0,13,1,45,0,13,86,2,15,13,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.menus.MenuContextImpl,0,0,3,2,4,1,3,15,1,66,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.menus.MenuItemImpl,12,1,37,16,37,2,33,206,1,91,58,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.menus.MenuManagerImpl,8,0,4,1,4,0,4,28,1,25,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.model.BasicPluginConfigModelImpl,43,0,29,7,29,0,28,258,1,75,33,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.model.BasicPluginViewModelImpl,9,0,11,7,11,0,11,100,1,80,11,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.tables.TableContextMenuItemImpl,3,0,4,1,41,0,4,17,2,25,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.tables.TableManagerImpl,10,0,7,1,7,0,7,78,1,0,10,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.UIManagerEventAdapter,1,0,6,4,6,0,5,44,1,66,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.ui.UIManagerImpl,32,0,36,3,41,1,40,588,1,84,105,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.update.UpdatableComponentImpl,1,0,3,2,3,0,0,23,1,33,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.update.UpdateCheckerImpl,13,0,15,10,15,0,12,196,1,78,28,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.update.UpdateCheckInstanceImpl,17,0,25,15,25,1,21,432,1,88,41,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.update.UpdateImpl,9,0,26,16,26,0,24,210,1,90,34,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.update.UpdateInstallerImpl,16,0,13,2,14,2,9,298,1,73,48,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.update.UpdateManagerImpl,19,0,22,7,23,0,20,269,1,86,42,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.FormattersImpl,6,0,18,0,18,0,18,159,1,0,18,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.LocaleDecoderImpl,2,0,3,1,3,0,2,27,1,0,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.LocaleUtilitiesImpl,8,0,12,2,12,0,12,105,1,83,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.MonitorImpl,2,0,5,1,5,0,4,26,1,40,5,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.PooledByteBufferImpl,3,0,9,1,9,0,9,66,1,11,9,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderAlternateImpl,4,0,11,9,49,0,10,192,2,68,32,NO
Public Abstract Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderBaseImpl,5,9,38,8,38,0,14,390,1,90,72,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderDelayedImpl,5,0,13,3,51,0,10,120,2,56,19,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderErrorImpl,2,0,11,1,49,0,9,70,2,54,11,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderFactoryImpl,16,0,23,0,24,0,23,230,1,95,43,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderFileImpl,8,0,12,5,50,0,10,144,2,76,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderMetaRefreshImpl,8,0,12,8,50,0,10,199,2,70,28,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderRetryImpl,4,0,11,8,49,0,10,154,2,67,22,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderTimeoutImpl,4,0,14,7,52,0,11,214,2,69,23,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderTorrentImpl,22,0,17,12,55,0,11,413,2,78,53,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader.ResourceDownloaderURLImpl,22,0,24,12,62,1,14,947,2,85,195,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourceuploader.ResourceUploaderFactoryImpl,2,0,2,0,3,0,3,26,1,66,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.resourceuploader.ResourceUploaderURLImpl,9,0,9,5,9,0,6,232,1,73,41,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.security.SEPublicKeyImpl,1,0,6,3,7,0,6,60,1,57,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.security.SESecurityManagerImpl,15,0,15,3,15,0,15,159,1,82,18,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.security.SESTSConnectionImpl,29,0,23,17,24,0,14,558,1,88,77,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.SemaphoreImpl,2,0,6,1,6,0,5,39,1,41,6,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.ShortCutsImpl,6,0,6,1,6,0,6,50,1,66,7,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.UtilitiesImpl,97,0,84,3,98,5,93,1771,1,96,202,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.UTTimerImpl,7,0,6,3,6,0,4,155,1,38,13,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.rss.RSSChannelImpl,5,0,7,3,7,0,6,80,1,47,17,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.rss.RSSFeedImpl,10,0,4,2,4,0,4,59,1,50,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.rss.RSSItemImpl,4,0,7,2,7,0,6,90,1,21,21,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.rss.RSSUtils,4,0,0,0,4,0,4,99,1,0,15,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.simpleparser.SimpleXMLParserDocumentAttributeImpl,0,0,3,2,3,0,2,24,1,33,3,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.simpleparser.SimpleXMLParserDocumentFactoryImpl,3,0,4,0,4,0,4,33,1,0,4,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.simpleparser.SimpleXMLParserDocumentImpl,9,0,17,3,18,2,14,459,1,81,37,NO
Public Class,org.gudy.azureus2.pluginsimpl.local.utils.xml.simpleparser.SimpleXMLParserDocumentNodeImpl,3,0,13,3,13,0,10,135,1,71,28,NO
Public Class,org.gudy.azureus2.pluginsimpl.PluginUtils,5,0,0,0,2,0,2,81,1,50,8,NO
Public Class,org.gudy.azureus2.pluginsimpl.remote.disk.RPDiskManagerFileInfo,8,0,28,9,45,0,27,187,2,93,31,NO
